"id","initial","page","headword","part_of_speech","gloss","authority","audio_url","source_url"
"3529","w","1","wacaga","sustantivo","la minga","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=w&page=1&lang=es"
"3530","w","1","wacaaga-","verb transitive","cortar (en muchos pedazos)","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=w&page=1&lang=es"
"3531","w","1","waccha","sustantivo","el huérfano, guacho","Hablante: Francy Yanet","https://talkingdictionary.swarthmore.edu/media/paez/aud/NasaYuwe_FrancyYaneth_24Jul2013_189huerfano.mp3","https://talkingdictionary.swarthmore.edu/paez/?initial=w&page=1&lang=es"
"3532","w","1","wacú","sustantivo","la garrapata (insecto)","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=w&page=1&lang=es"
"3533","w","1","wagás","sustantivo","blanco, de raza blanca","Hablante: Francy Yanet","https://talkingdictionary.swarthmore.edu/media/paez/aud/NasaYuwe_FrancyYaneth_25Jul2013_491blancopersonaderazablancacut.mp3","https://talkingdictionary.swarthmore.edu/paez/?initial=w&page=1&lang=es"
"3534","w","1","wagás yuwe","sustantivo","el castellano, español (idioma)","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=w&page=1&lang=es"
"3535","w","1","waga’te","sustantivo","el huso (con malacate)","Hablante: Francy Yanet","https://talkingdictionary.swarthmore.edu/media/paez/aud/NasaYuwe_FrancyYaneth_26Jul2013_930husoconmalacate.mp3","https://talkingdictionary.swarthmore.edu/paez/?initial=w&page=1&lang=es"
"3536","w","1","waga’te dyi’tj","sustantivo","el malacate","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=w&page=1&lang=es"
"3537","w","1","waga’te fytũu","sustantivo","el palo del huso","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=w&page=1&lang=es"
"3538","w","1","wajty-, watyi-","verb intransitive","cansarse","Hablante: Francy Yanet","https://talkingdictionary.swarthmore.edu/media/paez/aud/NasaYuwe_FrancyYaneth_26Jul2013_931cansarse.mp3","https://talkingdictionary.swarthmore.edu/paez/?initial=w&page=1&lang=es"
"3539","w","1","wajwa","adjetivo","tibia","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=w&page=1&lang=es"
"3540","w","1","wala","adjetivo","grande, alto","Hablante: Francy Yanet","https://talkingdictionary.swarthmore.edu/media/paez/aud/NasaYuwe_FrancyYaneth_25Jul2013_641grande-1.mp3","https://talkingdictionary.swarthmore.edu/paez/?initial=w&page=1&lang=es"
"3541","w","1","wala","adverbio","mucho, muy","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=w&page=1&lang=es"
"3542","w","1","wálasa","sustantivo","grande, importante","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=w&page=1&lang=es"
"3543","w","1","waláa-","verb intransitive","crecer","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=w&page=1&lang=es"
"3544","w","1","walta","sustantivo","la huerta","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=w&page=1&lang=es"
"3545","w","1","wallinde (wellinda)","sustantivo","el aguardiente","Hablante: Francy Yanet","https://talkingdictionary.swarthmore.edu/media/paez/aud/NasaYuwe_FrancyYaneth_24Jul2013_343aguardiente.mp3","https://talkingdictionary.swarthmore.edu/paez/?initial=w&page=1&lang=es"
"3546","w","1","wantaĩ-","verb transitive","aguantar","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=w&page=1&lang=es"
"3547","w","1","wasacuẽ (wesacuẽ)","sustantivo","la muchacha","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=w&page=1&lang=es"
"3548","w","1","wat","adjetivo","caripaspada, de mejillas rosadas","Hablante: Francy Yanet","https://talkingdictionary.swarthmore.edu/media/paez/aud/NasaYuwe_FrancyYaneth_25Jul2013_646caripaspada.mp3","https://talkingdictionary.swarthmore.edu/paez/?initial=w&page=1&lang=es"
"3549","w","1","wat-, watúu-","verb intransitive","dorarse","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=w&page=1&lang=es"
"3550","w","1","wata","adjetivo","espeso (miel, goma, etc.)","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=w&page=1&lang=es"
"3551","w","1","wata-","verb intransitive","esperarse, ponerse espeso","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=w&page=1&lang=es"
"3552","w","1","watycue","adjetivo","perezozo","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=w&page=1&lang=es"
"3553","w","1","watycue yuu-","verb intransitive","volverse perezozo","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=w&page=1&lang=es"
"3554","w","1","watycuesa","sustantivo","persona pererzosa","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=w&page=1&lang=es"
"3555","w","1","wats","sustantivo","la roza","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=w&page=1&lang=es"
"3556","w","1","wats-, watsu-","verb transitive","rozar","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=w&page=1&lang=es"
"3557","w","1","wats-, watsu-","verb transitive","ensartar","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=w&page=1&lang=es"
"3558","w","1","watse (wetse)","sustantivo","la raíz","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=w&page=1&lang=es"
"3561","e","1","ee watse","sustantivo","vena","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=e&page=1&lang=es"
"3562","w","1","wawa","sustantivo","el algodón","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=w&page=1&lang=es"
"3563","w","1","way-, wayíi-","verb intransitive","abrir la boca","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=w&page=1&lang=es"
"3564","w","1","wa’","sustantivo","el rancho, cobertizo","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=w&page=1&lang=es"
"3565","w","1","wa’cj","sustantivo","el musgo","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=w&page=1&lang=es"
"3566","w","1","wa’cy-, wa’qui-","verb transitive","1. moder (perro, culebra); 2. picar","Hablante: Francy Yanet","https://talkingdictionary.swarthmore.edu/media/paez/aud/NasaYuwe_FrancyYaneth_23Jul2013_062moder.mp3","https://talkingdictionary.swarthmore.edu/paez/?initial=w&page=1&lang=es"
"3567","w","1","wa’l-, wa’lu-","verb transitive","estar renuente, tener pereza, no tener ganas","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=w&page=1&lang=es"
"3568","w","1","wa’lmée","adverbio","voluntariamente, de buena gana","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=w&page=1&lang=es"
"3569","w","1","wa’lsa","sustantivo","renuente, desinclinado","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=w&page=1&lang=es"
"3570","w","1","wa’ta","sustantivo","la montura","Hablante: Francy Yanet","https://talkingdictionary.swarthmore.edu/media/paez/aud/NasaYuwe_FrancyYaneth_26Jul2013_932montura.mp3","https://talkingdictionary.swarthmore.edu/paez/?initial=w&page=1&lang=es"
"3571","w","1","wa’ta’j-, wa’ta’ja-","verb transitive","ensillar","Hablante: Francy Yanet","https://talkingdictionary.swarthmore.edu/media/paez/aud/NasaYuwe_FrancyYaneth_26Jul2013_933ensillar.mp3","https://talkingdictionary.swarthmore.edu/paez/?initial=w&page=1&lang=es"
"3572","w","1","wa’ta’jni","past participle","ensillado","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=w&page=1&lang=es"
"3573","w","1","wa’ts","sustantivo","la arepa","Hablante: Francy Yanet","https://talkingdictionary.swarthmore.edu/media/paez/aud/NasaYuwe_FrancyYaneth_24Jul2013_344arepa.mp3","https://talkingdictionary.swarthmore.edu/paez/?initial=w&page=1&lang=es"
"3574","w","1","wa’tsju-","verb transitive","aplastar","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=w&page=1&lang=es"
"3575","w","1","wa’tsju’j-, wa’tsju’ju-","verb transitive","aplastar (repetidas veces), hacer arepa","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=w&page=1&lang=es"
"3576","w","1","wa’wa","adjetivo","podrido","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=w&page=1&lang=es"
"3577","w","1","wa’wa-","verb intransitive","podrirse","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=w&page=1&lang=es"
"3578","w","1","waacji’cj-, waacji’cji-","verb transitive","pisotear, pisar","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=w&page=1&lang=es"
"3579","w","1","waacji’cji’j-","verb transitive","pisotear (repetidas veces)","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=w&page=1&lang=es"
"3580","w","1","waawa’j-, waawa’ja-","verb transitive","remover, suavizar","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=w&page=1&lang=es"
"3581","w","1","wãca","sustantivo","el cangrejo (crustáceo)","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=w&page=1&lang=es"
"3582","w","1","wãca’ca-","verb intransitive","tambalear","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=w&page=1&lang=es"
"3583","w","1","wãjy","sustantivo","hiel","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=w&page=1&lang=es"
"3584","w","1","wãjy (wẽjy)","sustantivo","tabaco (planta)","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=w&page=1&lang=es"
"3585","w","1","wãwã","sustantivo","el abejorro, abejón (insecto)","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=w&page=1&lang=es"
"3586","w","1","wãyãy (wẽyĩy)","sustantivo","zorrillo, comadreja (mamífero)","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=w&page=1&lang=es"
"3587","w","1","wã’chja","sustantivo","la gargantilla, collar de cuentas","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=w&page=1&lang=es"
"3588","w","1","wã’ji-","verb intransitive","formar granos","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=w&page=1&lang=es"
"3589","w","1","wã’jy","sustantivo","la llaga, úlcera, ’granos’","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=w&page=1&lang=es"
"3590","w","1","wã’jy wee","sustantivo","enfermedad de granos","Hablante: Francy Yanet","https://talkingdictionary.swarthmore.edu/media/paez/aud/NasaYuwe_FrancyYaneth_24Jul2013_447enfermedaddegranos.mp3","https://talkingdictionary.swarthmore.edu/paez/?initial=w&page=1&lang=es"
"3591","w","1","wãatãj-, wãatãja-, wãatãa-","verb transitive","botar, tirar","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=w&page=1&lang=es"
"3592","w","1","wãatãtãj-","verb transitive","1. botar (repetidas veces); 2. apedrear","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=w&page=1&lang=es"
"3593","w","1","wãatãanisa","noun, adjective","abadonado, cosa desechada","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=w&page=1&lang=es"
"3594","w","1","wãatsja-","verb transitive","pellizcar","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=w&page=1&lang=es"
"3595","w","1","wech we’we-","verb transitive","decir gracias","Hablante: Francy Yanet","https://talkingdictionary.swarthmore.edu/media/paez/aud/NasaYuwe_FrancyYaneth_25Jul2013_711decirgraciascut.mp3","https://talkingdictionary.swarthmore.edu/paez/?initial=w&page=1&lang=es"
"3596","w","1","wecha","adverbio","grato","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=w&page=1&lang=es"
"3597","w","1","wecha caaj-","verb transitive","mandar saludos","Hablante: Francy Yanet","https://talkingdictionary.swarthmore.edu/media/paez/aud/NasaYuwe_FrancyYaneth_25Jul2013_712mandarsaludos.mp3","https://talkingdictionary.swarthmore.edu/paez/?initial=w&page=1&lang=es"
"3598","w","1","wecha en","sustantivo","regocijo, felicidad","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=w&page=1&lang=es"
"3599","w","1","wecha pu’ch-","verb transitive","felicitar","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=w&page=1&lang=es"
"3600","w","1","wecha-, wecháa-","verb transitive","1. estar agradecido, agradecer; 2. saludar, despedir, besar","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=w&page=1&lang=es"
"3601","w","1","wechana","adverbio","contento","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=w&page=1&lang=es"
"3602","w","1","wechana neeyũu-","verb intransitive","quedar complacido","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=w&page=1&lang=es"
"3603","w","1","wechana ũs-, wechana u’p-","verb intransitive","estar contento","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=w&page=1&lang=es"
"3604","w","1","wechani","sustantivo","gozo","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=w&page=1&lang=es"
"3605","w","1","wecha’cha-","verb intransitive","saludar (repetidas veces)","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=w&page=1&lang=es"
"3606","w","1","wechwecha caayaqui’j-","verb transitive","alegrar","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=w&page=1&lang=es"
"3607","w","2","wej","sustantivo","el puente","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=w&page=2&lang=es"
"3608","t","1","taty wej","sustantivo","puente arqueado","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=t&page=1&lang=es"
"3609","m","2","mum wej","sustantivo","puente de guadua","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=m&page=2&lang=es"
"3610","w","2","wej yat","sustantivo","puente techado","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=w&page=2&lang=es"
"3611","w","2","wej","sustantivo","la hamaca","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=w&page=2&lang=es"
"3612","w","2","wej, wejcuẽ","adverbio","poco","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=w&page=2&lang=es"
"3613","w","2","wej yujva","adverbio","ni un poco, ni siquiera","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=w&page=2&lang=es"
"3614","w","2","weji-","verb intransitive","endurecerse, ponerse duro","Hablante: Francy Yanet","https://talkingdictionary.swarthmore.edu/media/paez/aud/NasaYuwe_FrancyYaneth_26Jul2013_934endurecerse.mp3","https://talkingdictionary.swarthmore.edu/paez/?initial=w&page=2&lang=es"
"3615","w","2","wejy","adverbio","más (comparativo)","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=w&page=2&lang=es"
"3616","w","2","wejya","sustantivo","1. viento, aire; 2. espíritu","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=w&page=2&lang=es"
"3617","w","2","wejya-, wejyáa-","verb impersonal","ventear","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=w&page=2&lang=es"
"3618","w","2","wejya’jya-","verb impersonal","correr brisa","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=w&page=2&lang=es"
"3619","w","2","wejyva","conjunción","mejor, antes bien","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=w&page=2&lang=es"
"3620","w","2","well","sustantivo","el loro (ave)","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=w&page=2&lang=es"
"3621","w","2","well le’chcue, wellcue","sustantivo","periquillo","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=w&page=2&lang=es"
"3622","w","2","well wala","sustantivo","guacamayo","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=w&page=2&lang=es"
"3623","w","2","wendy","sustantivo","el pescado, pez","Hablante: Francy Yanet","https://talkingdictionary.swarthmore.edu/media/paez/aud/NasaYuwe_FrancyYaneth_23Jul2013_064pescado.mp3","https://talkingdictionary.swarthmore.edu/paez/?initial=w&page=2&lang=es"
"3625","w","2","wendy cja’ty","sustantivo","escama (de pescado)","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=w&page=2&lang=es"
